Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,146.75999450683594,147.0,145.5800018310547,146.97999572753906,139.7524871826172,594800
2020-01-02,147.22999572753906,147.80999755859375,143.5399932861328,143.9600067138672,136.88099670410156,821500
2020-01-03,143.97000122070312,145.88999938964844,143.75999450683594,145.25999450683594,138.1170654296875,770900
2020-01-06,145.27000427246094,145.27999877929688,143.64999389648438,144.57000732421875,137.46099853515625,1032900
2020-01-07,144.1999969482422,145.52000427246094,143.97999572753906,144.85000610351562,137.72723388671875,858800
2020-01-08,145.47999572753906,146.92999267578125,144.86000061035156,146.0399932861328,138.85873413085938,865200
2020-01-09,146.05999755859375,147.1999969482422,145.16000366210938,146.57000732421875,139.3626708984375,919100
2020-01-10,146.8300018310547,148.41000366210938,146.10000610351562,148.1300048828125,140.845947265625,724100
2020-01-13,148.33999633789062,150.00999450683594,148.1999969482422,149.69000244140625,142.32923889160156,734900
2020-01-14,149.83999633789062,150.35000610351562,148.08999633789062,148.8300018310547,141.51156616210938,734700
2020-01-15,148.77999877929688,149.97000122070312,148.33999633789062,148.50999450683594,141.20726013183594,852800
2020-01-16,148.35000610351562,149.47999572753906,147.1699981689453,148.97000122070312,141.64466857910156,1016500
2020-01-17,149.3000030517578,151.22999572753906,149.3000030517578,150.85000610351562,143.43218994140625,879400
2020-01-21,151.08999633789062,152.88999938964844,150.77000427246094,152.8300018310547,145.31484985351562,869800
2020-01-22,153.1999969482422,153.61000061035156,152.14999389648438,152.44000244140625,144.94403076171875,486600
2020-01-23,152.3000030517578,154.4199981689453,152.0399932861328,153.8300018310547,146.26565551757812,603100
2020-01-24,154.05999755859375,154.8300018310547,153.13999938964844,154.67999267578125,147.07386779785156,592600
2020-01-27,154.1199951171875,155.22000122070312,152.74000549316406,152.85000610351562,145.33387756347656,1130600
2020-01-28,152.44000244140625,153.1999969482422,151.33999633789062,152.19000244140625,144.706298828125,821700
2020-01-29,152.27999877929688,152.67999267578125,150.9499969482422,151.14999389648438,143.7174530029297,795800
2020-01-30,151.38999938964844,158.19000244140625,151.16000366210938,158.13999938964844,150.36373901367188,1386000
2020-01-31,157.5,159.8300018310547,155.14999389648438,155.1699981689453,147.53976440429688,1341600
2020-02-03,155.77000427246094,156.5399932861328,154.14999389648438,154.64999389648438,147.0453338623047,812900
2020-02-04,154.72999572753906,155.3699951171875,152.1199951171875,152.44000244140625,144.94403076171875,842700
2020-02-05,152.17999267578125,153.60000610351562,151.69000244140625,152.8800048828125,145.36239624023438,802200
2020-02-06,152.3300018310547,154.80999755859375,152.1199951171875,154.33999633789062,146.75059509277344,676800
2020-02-07,154.74000549316406,156.24000549316406,154.3000030517578,156.0500030517578,148.3765106201172,717300
2020-02-10,156.41000366210938,158.27999877929688,156.41000366210938,156.99000549316406,149.27029418945312,733600
2020-02-11,156.86000061035156,158.24000549316406,156.58999633789062,157.64999389648438,149.8978271484375,680600
2020-02-12,157.3800048828125,158.35000610351562,156.64999389648438,157.86000061035156,150.09750366210938,673000
2020-02-13,157.66000366210938,159.47999572753906,157.3699951171875,159.3300018310547,151.49517822265625,774100
2020-02-14,159.0,160.58999633789062,158.82000732421875,160.33999633789062,152.45555114746094,687400
2020-02-18,159.9199981689453,160.9199981689453,159.55999755859375,160.05999755859375,152.1893310546875,1061600
2020-02-19,160.2100067138672,161.8300018310547,159.80999755859375,160.49000549316406,152.5981903076172,806800
2020-02-20,158.8000030517578,160.36000061035156,158.39999389648438,160.11000061035156,152.9736785888672,716700
2020-02-21,159.8000030517578,160.9600067138672,158.35000610351562,160.32000732421875,153.17431640625,1028200
2020-02-24,159.38999938964844,160.92999267578125,158.17999267578125,158.94000244140625,151.8557891845703,1083600
2020-02-25,159.05999755859375,160.47999572753906,156.88999938964844,157.32000732421875,150.30801391601562,1466600
2020-02-26,157.32000732421875,161.75,157.3000030517578,158.3800048828125,151.32077026367188,1144100
2020-02-27,157.8300018310547,159.86000061035156,151.86000061035156,151.9600067138672,145.18692016601562,1580700
2020-02-28,149.10000610351562,149.82000732421875,141.00999450683594,143.99000549316406,137.57215881347656,2127600
2020-03-02,144.32000732421875,152.58999633789062,144.32000732421875,152.36000061035156,145.56907653808594,1280500
2020-03-03,153.11000061035156,156.57000732421875,151.57000732421875,153.49000549316406,146.6487274169922,1342200
2020-03-04,155.99000549316406,161.0399932861328,154.97000122070312,160.9499969482422,153.77621459960938,1002300
2020-03-05,158.8300018310547,160.36000061035156,157.02999877929688,159.0,151.91311645507812,974100
2020-03-06,154.77999877929688,157.4199981689453,152.97000122070312,156.2899932861328,149.32388305664062,1118400
2020-03-09,150.14999389648438,154.16000366210938,148.0,151.0,144.2696990966797,1221600
2020-03-10,152.97000122070312,154.9499969482422,148.0,154.5500030517578,147.6614532470703,1900300
2020-03-11,150.1300048828125,151.82000732421875,146.82000732421875,148.77000427246094,142.13912963867188,1076700
2020-03-12,137.99000549316406,142.69000244140625,132.83999633789062,132.8699951171875,126.9477767944336,2478500
2020-03-13,140.08999633789062,140.11000061035156,131.38999938964844,139.83999633789062,133.6071319580078,1905000
2020-03-16,128.4600067138672,136.5800018310547,115.20999908447266,125.93000030517578,120.31710815429688,1974600
2020-03-17,128.44000244140625,144.58999633789062,127.80999755859375,139.10000610351562,132.90008544921875,2678800
2020-03-18,132.2100067138672,136.9600067138672,111.58000183105469,116.11000061035156,110.93479919433594,3028600
2020-03-19,116.06999969482422,127.75,115.01000213623047,121.79000091552734,116.36162567138672,1806400
2020-03-20,120.13999938964844,126.29000091552734,116.58000183105469,117.7300033569336,112.48259735107422,1763100
2020-03-23,117.75,122.45999908447266,109.87999725341797,111.43000030517578,106.46339416503906,1917300
