Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,291.5,292.5899963378906,288.5199890136719,292.3999938964844,284.1441345214844,915400
2020-01-02,295.7799987792969,299.79998779296875,294.489990234375,297.8900146484375,289.4791564941406,1506400
2020-01-03,292.04998779296875,296.80999755859375,291.7200012207031,294.69000244140625,286.36944580078125,962200
2020-01-06,289.7900085449219,292.0299987792969,287.5400085449219,289.19000244140625,281.02471923828125,1340500
2020-01-07,291.739990234375,298.5400085449219,291.3800048828125,296.239990234375,287.8757019042969,1559500
2020-01-08,297.4800109863281,301.6700134277344,295.20001220703125,299.9700012207031,291.5003967285156,1553700
2020-01-09,302.1199951171875,303.8800048828125,293.5,297.92999267578125,289.51800537109375,1374800
2020-01-10,299.1099853515625,301.2799987792969,292.95001220703125,294.3399963378906,286.0293273925781,1405200
2020-01-13,294.3800048828125,297.3299865722656,292.510009765625,297.2900085449219,288.89605712890625,1399400
2020-01-14,300.1400146484375,304.3699951171875,296.739990234375,300.760009765625,292.2680358886719,1731900
2020-01-15,299.2799987792969,300.54998779296875,296.7200012207031,298.3399963378906,289.9163818359375,1082900
2020-01-16,301.82000732421875,307.260009765625,300.95001220703125,305.95001220703125,297.3116149902344,1606800
2020-01-17,307.04998779296875,308.489990234375,302.1600036621094,308.0,299.3036804199219,1929900
2020-01-21,308.19000244140625,311.9100036621094,307.30999755859375,308.67999267578125,299.9644775390625,1500000
2020-01-22,311.0,315.3599853515625,310.75,311.3399963378906,302.54931640625,1504000
2020-01-23,312.0,312.67999267578125,307.54998779296875,312.4200134277344,303.598876953125,1556600
2020-01-24,315.8900146484375,316.7300109863281,303.7099914550781,306.5400085449219,297.8848876953125,1632200
2020-01-27,297.0299987792969,298.67999267578125,292.69000244140625,293.7900085449219,285.4949035644531,1910900
2020-01-28,298.7799987792969,303.25,293.3599853515625,301.69000244140625,293.1718444824219,1815000
2020-01-29,302.2300109863281,303.989990234375,295.9100036621094,298.2200012207031,289.7998046875,1808000
2020-01-30,318.3999938964844,319.0,305.760009765625,310.95001220703125,302.17034912109375,3943100
2020-01-31,308.0,308.9700012207031,297.2699890136719,298.2099914550781,289.7900695800781,2436500
2020-02-03,300.0,309.5799865722656,300.0,308.44000244140625,299.73126220703125,1945400
2020-02-04,316.55999755859375,326.82000732421875,316.1199951171875,325.3999938964844,316.21234130859375,2531000
2020-02-05,331.2300109863281,332.5299987792969,323.70001220703125,325.6199951171875,316.4261474609375,2157200
2020-02-06,326.0,326.8500061035156,323.0,323.5199890136719,314.3854675292969,1262500
2020-02-07,320.6300048828125,321.2799987792969,314.7200012207031,315.3999938964844,306.4947204589844,1602600
2020-02-10,313.9800109863281,319.8900146484375,313.0,319.8299865722656,310.7995910644531,1088400
2020-02-11,322.8699951171875,326.8299865722656,322.8699951171875,325.6700134277344,316.47479248046875,1520700
2020-02-12,328.0,335.17999267578125,328.0,334.6199951171875,325.1720275878906,1687200
2020-02-13,335.04998779296875,344.32000732421875,333.6199951171875,341.5799865722656,331.9355163574219,2110200
2020-02-14,341.489990234375,344.2099914550781,336.760009765625,339.29998779296875,329.7199401855469,1109900
2020-02-18,323.239990234375,332.0,323.0,325.3399963378906,316.1540832519531,2749400
2020-02-19,331.17999267578125,335.4100036621094,330.29998779296875,333.8500061035156,324.423828125,1539600
2020-02-20,331.95001220703125,334.0400085449219,324.0199890136719,328.489990234375,319.2151184082031,1887800
2020-02-21,326.2200012207031,327.0400085449219,315.239990234375,316.79998779296875,307.8551940917969,2160600
2020-02-24,299.20001220703125,305.30999755859375,295.1199951171875,300.4599914550781,291.9765319824219,3102200
2020-02-25,305.82000732421875,306.8999938964844,289.3900146484375,292.2200012207031,283.9692077636719,2549800
2020-02-26,296.239990234375,304.6300048828125,294.6199951171875,296.6000061035156,288.2255859375,2379600
2020-02-27,285.6400146484375,293.760009765625,282.010009765625,285.70001220703125,277.63330078125,2872200
2020-02-28,275.82000732421875,294.45001220703125,273.6600036621094,293.42999267578125,285.14501953125,3195600
2020-03-02,296.6400146484375,300.54998779296875,284.0199890136719,300.3299865722656,291.8502197265625,2347300
2020-03-03,300.29998779296875,308.29998779296875,288.5899963378906,291.4599914550781,283.2306823730469,2510300
2020-03-04,298.8699951171875,306.29998779296875,293.79998779296875,306.239990234375,297.5933532714844,1917000
2020-03-05,297.8500061035156,309.6499938964844,296.0,299.1300048828125,290.6841125488281,2037000
2020-03-06,290.7699890136719,298.6700134277344,285.25,294.4100036621094,286.097412109375,2048600
2020-03-09,273.0,283.260009765625,267.2300109863281,267.6000061035156,260.04437255859375,2649500
2020-03-10,275.67999267578125,287.8599853515625,267.44000244140625,287.57000732421875,279.45050048828125,2372500
2020-03-11,278.5400085449219,284.489990234375,272.5799865722656,276.6300048828125,268.8193664550781,3144100
2020-03-12,257.07000732421875,265.5899963378906,237.4499969482422,237.85000610351562,231.1343231201172,3684400
2020-03-13,254.0,262.94000244140625,242.6300048828125,261.7799987792969,254.38873291015625,2692000
2020-03-16,223.82000732421875,245.77000427246094,213.0800018310547,213.5399932861328,207.51071166992188,3096000
2020-03-17,217.07000732421875,237.8300018310547,203.72999572753906,229.3000030517578,222.8257598876953,3669400
2020-03-18,203.44000244140625,215.33999633789062,181.3800048828125,194.13999938964844,188.65847778320312,3607200
2020-03-19,190.52000427246094,201.39999389648438,187.02000427246094,195.00999450683594,189.50390625,3343900
2020-03-20,200.00999450683594,224.13999938964844,187.11000061035156,187.88999938964844,182.58494567871094,3904500
2020-03-23,190.67999267578125,199.9499969482422,185.83999633789062,192.85000610351562,187.40492248535156,3027200
2020-03-24,209.49000549316406,232.6300048828125,207.3699951171875,230.63999938964844,225.47244262695312,2921200
2020-03-25,231.82000732421875,250.11000061035156,228.30999755859375,233.5500030517578,228.31724548339844,2837400
2020-03-26,240.17999267578125,260.9800109863281,235.0,260.3399963378906,254.50701904296875,3166300
2020-03-27,253.35000610351562,262.8800048828125,240.39999389648438,241.22000122070312,235.81539916992188,3203300
2020-03-30,246.4600067138672,257.92999267578125,241.24000549316406,255.3000030517578,249.57994079589844,2129800
2020-03-31,252.25,254.99000549316406,238.08999633789062,240.0,234.6227264404297,2783600
2020-04-01,228.9499969482422,237.1999969482422,220.2100067138672,223.3300018310547,218.32623291015625,2465500
2020-04-02,219.5800018310547,226.36000061035156,215.9199981689453,220.57000732421875,215.62808227539062,1891400
2020-04-03,223.05999755859375,224.44000244140625,213.2899932861328,218.14999389648438,213.26226806640625,1490600
2020-04-06,231.6199951171875,252.39999389648438,229.0800018310547,250.75,245.1318817138672,3327200
2020-04-07,264.17999267578125,265.0,251.44000244140625,256.2200012207031,250.4793243408203,2577800
2020-04-08,259.8900146484375,272.2699890136719,257.3299865722656,266.75,260.7734069824219,1892300
2020-04-09,271.70001220703125,277.4200134277344,255.75999450683594,258.2799987792969,252.49317932128906,2617300
2020-04-13,256.2099914550781,259.29998779296875,250.24000549316406,258.7799987792969,252.98194885253906,1410700
2020-04-14,266.20001220703125,274.489990234375,263.5899963378906,272.510009765625,266.40435791015625,1626800
2020-04-15,266.0,266.3999938964844,258.54998779296875,262.80999755859375,256.92169189453125,1542800
2020-04-16,270.010009765625,274.94000244140625,263.2900085449219,270.7099914550781,264.6446838378906,2077800
2020-04-17,278.1600036621094,280.2200012207031,271.4700012207031,279.0199890136719,272.76849365234375,1831600
2020-04-20,273.0299987792969,274.9200134277344,266.3399963378906,266.7300109863281,260.7538757324219,1782300
2020-04-21,262.4200134277344,263.4100036621094,242.57000732421875,243.6300048828125,238.17141723632812,2999000
2020-04-22,255.4600067138672,273.3699951171875,255.4600067138672,271.7799987792969,265.6907043457031,3565800
2020-04-23,268.8500061035156,276.4700012207031,262.7900085449219,263.9599914550781,258.0459289550781,2624900
2020-04-24,268.5299987792969,268.67999267578125,258.1099853515625,266.6700134277344,260.6952209472656,1528900
2020-04-27,270.20001220703125,274.42999267578125,262.8800048828125,264.4100036621094,258.4858703613281,2136100
2020-04-28,270.2300109863281,271.489990234375,259.4700012207031,261.8500061035156,255.9832000732422,1731600
2020-04-29,268.0,281.95001220703125,265.1700134277344,279.989990234375,273.71673583984375,2155800
2020-04-30,275.0,275.69000244140625,254.7100067138672,255.27999877929688,249.5603790283203,3887100
2020-05-01,246.72999572753906,247.0,229.69000244140625,235.02000427246094,229.7543182373047,5715100
2020-05-04,233.97999572753906,234.97999572753906,231.3800048828125,234.52000427246094,229.26551818847656,2631300
2020-05-05,240.61000061035156,252.0399932861328,239.89999389648438,242.80999755859375,237.36978149414062,2268600
2020-05-06,249.35000610351562,254.49000549316406,244.00999450683594,244.55999755859375,239.08056640625,2350800
2020-05-07,250.0,253.75999450683594,247.10000610351562,247.6300048828125,242.081787109375,1541700
2020-05-08,252.89999389648438,266.3699951171875,252.05999755859375,265.3999938964844,259.45361328125,2838100
2020-05-11,262.4700012207031,265.19000244140625,259.1000061035156,262.2300109863281,256.3547058105469,1762600
2020-05-12,265.2699890136719,266.9100036621094,255.7100067138672,255.97999572753906,250.2447052001953,1764500
2020-05-13,255.9600067138672,257.239990234375,241.77999877929688,248.19000244140625,242.62924194335938,2545900
2020-05-14,243.55999755859375,269.989990234375,240.33999633789062,269.0,262.97296142578125,3576000
2020-05-15,252.75,258.0899963378906,248.80999755859375,251.83999633789062,246.19744873046875,3681900
2020-05-18,259.489990234375,262.989990234375,253.4600067138672,257.4700012207031,251.70130920410156,2660400
2020-05-19,257.8500061035156,268.20001220703125,256.4100036621094,261.6600036621094,255.79739379882812,1901500
2020-05-20,268.0,273.4200134277344,267.1199951171875,271.1700134277344,265.0943603515625,2059700
2020-05-21,270.25,271.2900085449219,260.0,260.70001220703125,254.85891723632812,1772700
2020-05-22,262.3599853515625,263.8299865722656,257.6300048828125,261.1400146484375,255.28907775878906,1755900
