Date,Open,High,Low,Close,Adj Close,Volume
2019-12-31,72.93000030517578,73.51000213623047,72.5999984741211,73.38999938964844,71.53519439697266,1110800
2020-01-02,73.44999694824219,73.69000244140625,72.80999755859375,73.62000274658203,71.75938415527344,2472300
2020-01-03,72.81999969482422,73.87999725341797,72.80999755859375,73.83000183105469,71.96408081054688,1451600
2020-01-06,73.36000061035156,74.05000305175781,73.19999694824219,73.98999786376953,72.12004089355469,1617100
2020-01-07,73.76000213623047,73.76000213623047,72.9800033569336,73.0199966430664,71.17454528808594,957100
2020-01-08,73.23999786376953,73.83000183105469,73.04000091552734,73.44000244140625,71.58393859863281,1920900
2020-01-09,73.80000305175781,74.30000305175781,73.0,73.76000213623047,71.89585876464844,1624900
2020-01-10,74.01000213623047,74.08999633789062,73.27999877929688,73.4800033569336,71.62291717529297,1214600
2020-01-13,73.4800033569336,73.88999938964844,72.76000213623047,73.06999969482422,71.22328186035156,2012200
2020-01-14,72.97000122070312,74.23999786376953,72.75,74.20999908447266,72.33448028564453,1547000
2020-01-15,73.69000244140625,75.19000244140625,72.8499984741211,74.69000244140625,72.8023452758789,1542300
2020-01-16,74.80000305175781,75.80999755859375,74.33999633789062,75.58000183105469,73.66985321044922,1519800
2020-01-17,75.87000274658203,75.94000244140625,75.27999877929688,75.86000061035156,73.94275665283203,1285300
2020-01-21,75.45999908447266,75.97000122070312,75.30999755859375,75.80999755859375,73.89404296875,1349000
2020-01-22,75.95999908447266,76.31999969482422,75.47000122070312,75.5199966430664,73.61137390136719,1368300
2020-01-23,75.37000274658203,75.76000213623047,74.54000091552734,75.68000030517578,73.76731872558594,1371700
2020-01-24,75.5999984741211,75.5999984741211,74.13999938964844,74.45999908447266,72.57815551757812,957400
2020-01-27,73.37999725341797,74.2699966430664,73.16000366210938,73.41000366210938,71.55470275878906,1311100
2020-01-28,73.7699966430664,74.22000122070312,73.3499984741211,73.5,71.64241790771484,1678700
2020-01-29,73.5999984741211,73.5999984741211,72.23999786376953,72.27999877929688,70.4532470703125,1787900
2020-01-30,71.91000366210938,72.81999969482422,71.36000061035156,72.77999877929688,70.94061279296875,1270600
2020-01-31,72.69999694824219,73.06999969482422,71.45999908447266,71.83000183105469,70.01463317871094,1414500
2020-02-03,72.23999786376953,73.30999755859375,72.05000305175781,73.16999816894531,71.32077026367188,2504600
2020-02-04,74.02999877929688,74.95999908447266,73.70999908447266,74.22000122070312,72.34423065185547,2208600
2020-02-05,76.98999786376953,80.9000015258789,75.75,78.5999984741211,76.613525390625,6326600
